nomformation;nb_chars;coefficient_au_sud;departement_code;proportion_candidates;proportion_bien_tb
D.E secteur sanitaire, Unité de formation et de recherche de sciences pharmaceutiques et biologiques Université de Montpellier;21;0.8618064756060708;34;0.65738963531669865643;0.47058823529411764
D.E secteur sanitaire, Unité de formation et de recherche des sciences de la santé de l'université de Besançon;21;0.44342560955767824;25;0.96252927400468384075;0.8
D.E secteur sanitaire, Unité de formation et de recherche des sciences médicales - Rangueil - Université Toulouse 3;21;0.8734281663296375;31;0.66101694915254237288;0.35294117647058826
D.E secteur sanitaire, Unité de formation et de recherche des sciences médicales - Rangueil - Université Toulouse 3;21;0.8734281663296375;31;0.83287292817679558011;0.8333333333333334
D.E secteur sanitaire, Unité de formation et de recherche des sciences médicales - Rangueil - Université Toulouse 3;21;0.8734281663296375;31;0.92638623326959847036;0.8095238095238095
D.E secteur sanitaire, Unité de formation et de recherche des sciences médicales - Rangueil - Université Toulouse 3;21;0.8734281663296375;31;0.94901610017889087657;1
D.E secteur sanitaire, Unité de Formation et de Recherche des Sciences Médicales Université de Rennes 1;21;0.3155870115984478;35;0.64000000000000000000;0.6666666666666666
D.E secteur sanitaire, Unité de Formation et de Recherche des Sciences Médicales Université de Rennes 1;21;0.33883039304558027;35;0.84837545126353790614;0.4444444444444444
D.E secteur sanitaire, Unité de Formation et de Recherche des Sciences Médicales Université de Rennes 1;21;0.33883039304558027;35;0.96434937611408199643;0.9523809523809523
D.E secteur sanitaire, Unité de Formation et de Recherche en Médecine Université de Bretagne Occidentale;21;0.3155870115984478;29;0.96378269617706237425;0.9130434782608695
D.E secteur sanitaire, Unité de formation et de recherche faculté de médecine - Université de Paris;21;0.25747855798061553;75;0.84960718294051627385;0.15789473684210525
D.E secteur sanitaire, Unité de formation et de recherche sciences médicales Université de Bordeaux;21;0.7223461869232739;33;0.65264293419633225458;0.625
D.E secteur sanitaire, Unité de formation et de recherche sciences médicales Université de Bordeaux;21;0.7223461869232739;33;0.86003372681281618887;0.35714285714285715
D.E secteur sanitaire, Unité de formation et de recherche sciences médicales Université de Bordeaux;21;0.7223461869232739;33;0.96248534583821805393;0.8125
D.E secteur sanitaire, Unite de formation et de recherches Médecine et techniques médicales Nantes Université;21;0.44342560955767824;44;0.84926470588235294118;0.8571428571428571
D.E secteur sanitaire, Unite de formation et de recherches Médecine et techniques médicales Nantes Université;21;0.44342560955767824;44;0.96501328609388839681;0.8857142857142857
D.E secteur sanitaire, Université Amiens UFR médecine;21;0.14126165074495098;80;0.81524249422632794457;0.5
D.E secteur sanitaire, Université Amiens UFR médecine;21;0.14126165074495098;80;0.96468401486988847584;1
D.E secteur sanitaire, Université Clermont Auvergne;21;0.6061292796876093;63;0.82843137254901960784;0
D.E secteur sanitaire, Université Côte d'Azur - UFR de Médecine;21;0.8501847848825043;6;0.95410628019323671498;0.9090909090909091
D.E secteur sanitaire, Université de Bordeaux - Bordeaux Métropole;21;0.7223461869232739;33;0.91218354430379746835;0.4117647058823529
D.E secteur sanitaire, Université de Franche-Comté - Site de Besançon;21;0.44342560955767824;25;0.86666666666666666667;0.5
D.E secteur sanitaire, Université de Paris;21;0.4782906817283781;75;0.75471698113207547170;0
D.E secteur sanitaire, Université de Paris;21;0.8501847848825043;75;0.84615384615384615385;0
D.E secteur sanitaire, Université de Rouen Normandie - Campus Martainville Rouen - UFR Santé;21;0.18774841363921663;76;0.96948506039415130324;0.7619047619047619
D.E secteur sanitaire, Université des Antilles - Pôle Guadeloupe;21;4.04614973386328;971;0.88990825688073394495;0.4
D.E secteur social, ADES FORMATIONS;18;0.7688329498175396;47;0.82835820895522388060;0.14285714285714285
D.E secteur social, ADES FORMATIONS;18;0.7688329498175396;47;0.97452229299363057325;0.375
D.E secteur social, AFERTES;18;0.09477488785068448;62;0.77099236641221374046;0.3157894736842105
D.E secteur social, APRADIS - Site Amiens;18;0.14126165074495098;80;0.77777777777777777778;0
D.E secteur social, APRADIS - Site Amiens;18;0.14126165074495098;80;0.81386861313868613139;0.4583333333333333
D.E secteur social, APRADIS - Site Amiens;18;0.14126165074495098;80;0.92857142857142857143;0.3333333333333333
D.E secteur social, APRADIS - Site Amiens;18;0.14126165074495098;80;0.94623655913978494624;0.21428571428571427
D.E secteur social, APRADIS - Site Beauvais;18;0.18774841363921663;60;0.82989690721649484536;0.2
D.E secteur social, APRADIS - Site Beauvais;18;0.18774841363921663;60;0.95238095238095238095;0
D.E secteur social, APRADIS - Site Laon;18;0.17612672291565;2;0.81097560975609756098;0.3333333333333333
D.E secteur social, APRADIS - Site Laon;18;0.17612672291565;2;0.96296296296296296296;0.3333333333333333
D.E secteur social, ARFRIPS;18;0.6177509704111751;69;0.80952380952380952381;0
D.E secteur social, ARFRIPS;18;0.6177509704111751;69;0.82566585956416464891;0.20689655172413793
D.E secteur social, ARIFTS PAYS DE LA LOIRE - ANGERS;18;0.4201822281105458;49;0.85467128027681660900;0.5
D.E secteur social, ARIFTS PAYS DE LA LOIRE - ANGERS;18;0.4201822281105458;49;0.93684210526315789474;0.25
D.E secteur social, ARIFTS PAYS DE LA LOIRE - ANGERS;18;0.4201822281105458;49;0.96103896103896103896;0.3333333333333333
D.E secteur social, ARIFTS PAYS DE LA LOIRE - REZE;18;0.45504730028124485;44;0.82542694497153700190;0.625
D.E secteur social, ARIFTS PAYS DE LA LOIRE - REZE;18;0.45504730028124485;44;0.91709844559585492228;0
D.E secteur social, ARIFTS PAYS DE LA LOIRE - REZE;18;0.45504730028124485;44;0.94579945799457994580;0.3684210526315789
D.E secteur social, ASKORIA;18;0.33883039304558027;35;0.73333333333333333333;0.16666666666666666
D.E secteur social, ASKORIA - Site de Lorient;18;0.38531715593984595;56;0.85350318471337579618;0
D.E secteur social, ASKORIA - Site de Lorient;18;0.38531715593984595;56;0.94623655913978494624;0
D.E secteur social, ASKORIA - Site de Lorient;18;0.38531715593984595;56;0.96678966789667896679;0.6
D.E secteur social, ASKORIA - site de Rennes;18;0.33883039304558027;35;0.83619344773790951638;0.25
D.E secteur social, ASKORIA - site de Rennes;18;0.33883039304558027;35;0.93061224489795918367;0.3333333333333333
D.E secteur social, ASKORIA - site de Rennes;18;0.33883039304558027;35;0.96011396011396011396;0
D.E secteur social, ASKORIA - Site de Saint-Brieuc;18;0.2923436301513146;22;0.85421412300683371298;0.3333333333333333
D.E secteur social, ASKORIA - Site de Saint-Brieuc;18;0.2923436301513146;22;0.94578313253012048193;0.17647058823529413
D.E secteur social, ASKORIA - Site de Saint-Brieuc;18;0.2923436301513146;22;0.96268656716417910448;0.25
D.E secteur social, BUC RESSOURCES;18;0.26910024870418137;78;0.77272727272727272727;0.3333333333333333
D.E secteur social, BUC RESSOURCES;18;0.26910024870418137;78;0.84263959390862944162;0.24489795918367346
D.E secteur social, BUC RESSOURCES;18;0.26910024870418137;78;0.93939393939393939394;0.36363636363636365
D.E secteur social, CEMEA ILE-DE-FRANCE-CFPES;18;0.24585686725704892;93;0.82142857142857142857;0.13333333333333333
D.E secteur social, Centre de formation au travail sanitaire et social - Fondation John Bost;18;0.7223461869232739;24;0.83703703703703703704;0.4
D.E secteur social, CENTRE DE FORMATION DE L ESSONNE;18;0.280721939427748;91;0.83333333333333333333;0
D.E secteur social, CENTRE DE FORMATION L'HORIZON;18;0.25747855798061553;92;0.94767441860465116279;0.3
D.E secteur social, CENTRE FORMATION SAINT-HONORE;18;0.25747855798061553;75;0.81007751937984496124;0.16666666666666666
D.E secteur social, CENTRE FORMATION SAINT-HONORE;18;0.25747855798061553;75;0.93200000000000000000;0.38235294117647056
D.E secteur social, CENTRE REGIONAL DE FORMATION DES PROFESSIONNELS DE L'ENFANCE;18;0.048288124956418814;59;0.94160583941605839416;0.4090909090909091
D.E secteur social, CERPE;18;0.24585686725704892;93;0.95945945945945945946;0.1111111111111111
D.E secteur social, C.F.T.S (Centre de Formation des Travailleurs Sociaux);18;4.04614973386328;971;0.79411764705882352941;0.3333333333333333
D.E secteur social, C.F.T.S (Centre de Formation des Travailleurs Sociaux);18;4.04614973386328;971;0.92000000000000000000;0
D.E secteur social, CPFP La Rouatière;18;0.8966715477767707;11;0.81889763779527559055;0.75
D.E secteur social, Ecole assistants de service social;18;0.8618064756060708;31;0.93174061433447098976;0.125
D.E secteur social, Ecole assistants de service social;18;0.8618064756060708;31;0.94009216589861751152;0.3333333333333333
D.E secteur social, ECOLE D'EDUCATEURS SPECIALISES ANTENNE DE MAUBEUGE;18;0.09477488785068448;59;0.71590909090909090909;0.4666666666666667
D.E secteur social, Ecole de service social de la CRAMIF;18;0.25747855798061553;75;0.92571428571428571429;0.14285714285714285
D.E secteur social, ECOLE DE SERVICE SOCIAL DE LA CROIX ROUGE FRANCAISE;18;0.6061292796876093;87;0.90677966101694915254;0
D.E secteur social, Ecole du Travail Social Paris Croix Saint-Simon;18;0.25747855798061553;75;0.92602739726027397260;0.1111111111111111
D.E secteur social, ECOLE EUROPEENNE SUPERIEURE EN TRAVAIL SOCIAL ECOLE D'EDUCATEURS SPECIALISES DE LILLE;18;0.048288124956418814;59;0.76610169491525423729;0.18181818181818182
D.E secteur social, ECOLE NORMALE SOCIALE;18;0.25747855798061553;75;0.89252336448598130841;0.2
D.E secteur social, ECOLE PRATIQUE SERVICE SOCIAL CTRE POLYTECHN. ST LOUIS;18;0.2342351765334823;95;0.85128205128205128205;0.2857142857142857
D.E secteur social, ECOLE PRATIQUE SERVICE SOCIAL CTRE POLYTECHN. ST LOUIS;18;0.2342351765334823;95;0.87654320987654320988;0.06666666666666667
D.E secteur social, ECOLE PRATIQUE SERVICE SOCIAL CTRE POLYTECHN. ST LOUIS;18;0.2342351765334823;95;0.94897959183673469388;0.2777777777777778
D.E secteur social, Ecole régionale d'assistants du service social;18;0.8618064756060708;31;0.93324607329842931937;0.38461538461538464
D.E secteur social, Ecole Rockefeller;18;0.6177509704111751;69;0.95547945205479452055;0.5
D.E secteur social, Ecole Supérieure de Praxis Sociale (Ex-ISSM, Ex-CFEJE);18;0.38531715593984595;68;0.79090909090909090909;0.5
D.E secteur social, Ecole Supérieure de Praxis Sociale (Ex-ISSM, Ex-CFEJE);18;0.38531715593984595;68;0.90909090909090909091;0.4444444444444444
D.E secteur social, Ecole Supérieure de Praxis Sociale (Ex-ISSM, Ex-CFEJE);18;0.38531715593984595;68;0.95959595959595959596;0.2
D.E secteur social, Ecole supérieure européenne de l'intervention sociale;18;0.2923436301513146;67;0.83568075117370892019;0.25
D.E secteur social, Ecole supérieure européenne de l'intervention sociale;18;0.2923436301513146;67;0.89473684210526315789;0
D.E secteur social, Ecole supérieure européenne de l'intervention sociale;18;0.2923436301513146;67;0.90243902439024390244;0.25
D.E secteur social, EESTS - ECOLE EUROPEENNE SUPERIEURE EN TRAVAIL SOCIAL D'AVION;18;0.08315319712711867;62;0.76470588235294117647;0.16666666666666666
D.E secteur social, EESTS - ECOLE EUROPEENNE SUPERIEURE EN TRAVAIL SOCIAL DE ST OMER;18;0.03666643423285219;62;0.75000000000000000000;0.25
D.E secteur social, EFPP;18;0.25747855798061553;75;0.79296875000000000000;0.13636363636363635
D.E secteur social, EFPP;18;0.25747855798061553;75;0.94736842105263157895;0.23076923076923078
D.E secteur social, ENSEIS - Ecole de formation sanitaire et sociale;18;0.5712642075169094;1;0.85520361990950226244;0
D.E secteur social, ENSEIS - Ecole de formation sanitaire et sociale;18;0.5712642075169094;1;0.92134831460674157303;0.3333333333333333
D.E secteur social, ENSEIS - Ecole de formation sanitaire et sociale;18;0.5712642075169094;1;0.94957983193277310924;0
D.E secteur social, ENSEIS - Etablissement de la Haute-Savoie - Ecole de formation sanitaire et sociale;18;0.5945075889640427;74;0.87593984962406015038;0
D.E secteur social, ENSEIS - Etablissement de la Haute-Savoie - Ecole de formation sanitaire et sociale;18;0.5945075889640427;74;0.87777777777777777778;0.2
D.E secteur social, ENSEIS - Etablissement de la Haute-Savoie - Ecole de formation sanitaire et sociale;18;0.5945075889640427;74;0.93750000000000000000;0
D.E secteur social, ENSEIS Etablissement de la Loire - Ecole de formation sanitaire et sociale;18;0.6642377333054416;42;0.87878787878787878788;0.15384615384615385
D.E secteur social, ENSEIS Etablissement de la Loire - Ecole de formation sanitaire et sociale;18;0.6642377333054416;42;0.89519650655021834061;0
D.E secteur social, ERASME;18;0.8734281663296375;31;0.84444444444444444444;0.42857142857142855
D.E secteur social, ERASME;18;0.9315366199474697;31;0.84571428571428571429;0.5
D.E secteur social, ERTS;18;0.3736954652162801;45;0.80000000000000000000;0
D.E secteur social, ERTS;18;0.3736954652162801;45;0.84864864864864864865;0.30303030303030304
D.E secteur social, ERTS;18;0.3736954652162801;45;0.85000000000000000000;0.2
D.E secteur social, ETCHARRY FORMATION DEVELOPPEMENT - AFMR;18;0.8966715477767707;64;0.80382775119617224880;0.5
D.E secteur social, ETSUP;18;0.25747855798061553;75;0.75000000000000000000;0.7272727272727273
D.E secteur social, ETSUP;18;0.25747855798061553;75;0.76595744680851063830;0
D.E secteur social, ETSUP;18;0.25747855798061553;75;0.87786259541984732824;0.2222222222222222
D.E secteur social, ETSUP;18;0.25747855798061553;75;0.91477272727272727273;0.25
D.E secteur social, FORM-ACTION - Ecole de Travail Social;18;4.04614973386328;971;0.93478260869565217391;0.3333333333333333
D.E secteur social, IFEN;18;0.18774841363921663;76;0.82022471910112359551;0
D.E secteur social, IFEN;18;0.18774841363921663;76;0.97037037037037037037;0.2
D.E secteur social, IFME (institut de formations aux métiers éducatifs) de Nîmes;18;0.8385630941589385;30;0.82729805013927576602;0.16666666666666666
D.E secteur social, IFME (institut de formations aux métiers éducatifs) de Nîmes;18;0.8385630941589385;30;0.90434782608695652174;0.6
D.E secteur social, IFME (institut de formations aux métiers éducatifs) de Nîmes;18;0.8385630941589385;30;0.92000000000000000000;0.3
D.E secteur social, IFMES;18;4.232096785440343;972;0.86046511627906976744;0.6666666666666666
D.E secteur social, IFMES;18;4.232096785440343;972;0.89743589743589743590;0.5
D.E secteur social, IFMES;18;4.232096785440343;972;0.95238095238095238095;0
D.E secteur social, IFRASS;18;0.8734281663296375;31;0.83291139240506329114;0.2631578947368421
D.E secteur social, IFRASS;18;0.8734281663296375;31;0.95757575757575757576;0.6153846153846154
D.E secteur social, IFTS Croix Rouge Française Lyon;18;0.6177509704111751;69;0.93243243243243243243;0.36363636363636365
D.E secteur social, IFTS CROIX ROUGE OLLIOULES;18;0.9199149292239032;83;0.86567164179104477612;0.4
D.E secteur social, IFTS CROIX ROUGE OLLIOULES;18;0.9199149292239032;83;0.91623036649214659686;0.3333333333333333
D.E secteur social, IFTS CROIX ROUGE OLLIOULES;18;0.9199149292239032;83;0.93981481481481481481;0.1111111111111111
D.E secteur social, IMF Avignon;18;0.8269414034353718;84;0.84186046511627906977;0
D.E secteur social, IMF Avignon;18;0.8269414034353718;84;0.90322580645161290323;0.2222222222222222
D.E secteur social, IMF Avignon;18;0.8269414034353718;84;0.93641618497109826590;0.5
D.E secteur social, IMF Marseille;18;0.9082932385003365;13;0.82916666666666666667;0.2727272727272727
D.E secteur social, IMF Marseille;18;0.9082932385003365;13;0.90756302521008403361;0.23076923076923078
D.E secteur social, INST FORM ET RECH. TRAV.SOCIAL I.R.T.S DE LA REUNION;18;8.369418683030002;974;0.82894736842105263158;0.3
D.E secteur social, INST FORM ET RECH. TRAV.SOCIAL I.R.T.S DE LA REUNION;18;8.369418683030002;974;0.92771084337349397590;0.25
D.E secteur social, INST FORM ET RECH. TRAV.SOCIAL I.R.T.S DE LA REUNION;18;8.369418683030002;974;0.98750000000000000000;0.42857142857142855
D.E secteur social, INSTIT.REGIONAL TRAVAIL SOCIAL IRTS DE LORRAINE - Le Ban Saint Martin;18;0.2226134858099157;57;0.75862068965517241379;0
D.E secteur social, INSTIT.REGIONAL TRAVAIL SOCIAL IRTS DE LORRAINE - Le Ban Saint Martin;18;0.2226134858099157;57;0.81142857142857142857;0.22727272727272727
D.E secteur social, INSTIT.REGIONAL TRAVAIL SOCIAL IRTS DE LORRAINE - Le Ban Saint Martin;18;0.2226134858099157;57;0.87500000000000000000;0.3076923076923077
D.E secteur social, INSTIT.REGIONAL TRAVAIL SOCIAL IRTS DE LORRAINE - Le Ban Saint Martin;18;0.2226134858099157;57;0.94354838709677419355;0.4
D.E secteur social, Institut de Travail Social et de Recherche Sociale;18;0.25747855798061553;93;0.81027667984189723320;0.1111111111111111
D.E secteur social, Institut de Travail Social et de Recherche Sociale;18;0.25747855798061553;93;0.91891891891891891892;0.2
D.E secteur social, Institut de Travail Social et de Recherche Sociale;18;0.25747855798061553;93;0.93162393162393162393;0.2
D.E secteur social, Institut de travail social et de recherches sociales;18;0.25747855798061553;92;0.74712643678160919540;0.3181818181818182
D.E secteur social, Institut de travail social et de recherches sociales;18;0.25747855798061553;92;0.87234042553191489362;0.4
